secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	scientific_name	instrument_platform	library_layout	library_strategy	library_selection	experiment_title	study_alias	experiment_alias	run_alias	submitted_bytes	submitted_galaxy	sra_ftp	cram_index_ftp	cram_index_aspera	broker_name	sample_title
SRP098557	SAMN06279634	SRS1948299	SRX2527439	SRR5217268	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471891: A17 Mock treated 7 dpi rep 1; Medicago truncatula; RNA-Seq	GSE94260	GSM2471891	GSM2471891_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/008/SRR5217268				A17 Mock treated 7 dpi rep 1
SRP098557	SAMN06279633	SRS1948300	SRX2527440	SRR5217269	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471892: A17 Mock treated 7 dpi rep 2; Medicago truncatula; RNA-Seq	GSE94260	GSM2471892	GSM2471892_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/009/SRR5217269				A17 Mock treated 7 dpi rep 2
SRP098557	SAMN06279632	SRS1948301	SRX2527441	SRR5217270	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471893: A17 Mock treated 7 dpi rep 3; Medicago truncatula; RNA-Seq	GSE94260	GSM2471893	GSM2471893_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/000/SRR5217270				A17 Mock treated 7 dpi rep 3
SRP098557	SAMN06279631	SRS1948302	SRX2527442	SRR5217271	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471894: A17 R. solani inoculated treated 7 dpi rep 1; Medicago truncatula; RNA-Seq	GSE94260	GSM2471894	GSM2471894_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/001/SRR5217271				A17 R. solani inoculated treated 7 dpi rep 1
SRP098557	SAMN06279630	SRS1948304	SRX2527443	SRR5217272	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471895: A17 R. solani inoculated treated 7 dpi rep 2; Medicago truncatula; RNA-Seq	GSE94260	GSM2471895	GSM2471895_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/002/SRR5217272				A17 R. solani inoculated treated 7 dpi rep 2
SRP098557	SAMN06279629	SRS1948303	SRX2527444	SRR5217273	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471896: A17 R. solani inoculated treated 7 dpi rep 3; Medicago truncatula; RNA-Seq	GSE94260	GSM2471896	GSM2471896_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/003/SRR5217273				A17 R. solani inoculated treated 7 dpi rep 3
SRP098557	SAMN06279627	SRS1948305	SRX2527445	SRR5217274	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471897: sickle Mock treated 2 dpi rep 1; Medicago truncatula; RNA-Seq	GSE94260	GSM2471897	GSM2471897_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/004/SRR5217274				sickle Mock treated 2 dpi rep 1
SRP098557	SAMN06279626	SRS1948306	SRX2527446	SRR5217275	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471898: sickle Mock treated 2 dpi rep 2; Medicago truncatula; RNA-Seq	GSE94260	GSM2471898	GSM2471898_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/005/SRR5217275				sickle Mock treated 2 dpi rep 2
SRP098557	SAMN06279625	SRS1948307	SRX2527447	SRR5217276	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471899: sickle Mock treated 2 dpi rep 3; Medicago truncatula; RNA-Seq	GSE94260	GSM2471899	GSM2471899_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/006/SRR5217276				sickle Mock treated 2 dpi rep 3
SRP098557	SAMN06279624	SRS1948308	SRX2527448	SRR5217277	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471900: sickle R. solani inoculated treated 2 dpi rep 1; Medicago truncatula; RNA-Seq	GSE94260	GSM2471900	GSM2471900_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/007/SRR5217277				sickle R. solani inoculated treated 2 dpi rep 1
SRP098557	SAMN06279623	SRS1948309	SRX2527449	SRR5217278	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471901: sickle R. solani inoculated treated 2 dpi rep 2; Medicago truncatula; RNA-Seq	GSE94260	GSM2471901	GSM2471901_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/008/SRR5217278				sickle R. solani inoculated treated 2 dpi rep 2
SRP098557	SAMN06279622	SRS1948310	SRX2527450	SRR5217279	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471902: sickle R. solani inoculated treated 2 dpi rep 3; Medicago truncatula; RNA-Seq	GSE94260	GSM2471902	GSM2471902_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/009/SRR5217279				sickle R. solani inoculated treated 2 dpi rep 3
SRP098557	SAMN06279621	SRS1948311	SRX2527451	SRR5217280	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471903: sickle Mock treated 7 dpi rep 1; Medicago truncatula; RNA-Seq	GSE94260	GSM2471903	GSM2471903_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/000/SRR5217280				sickle Mock treated 7 dpi rep 1
SRP098557	SAMN06279620	SRS1948313	SRX2527452	SRR5217281	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471904: sickle Mock treated 7 dpi rep 2; Medicago truncatula; RNA-Seq	GSE94260	GSM2471904	GSM2471904_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/001/SRR5217281				sickle Mock treated 7 dpi rep 2
SRP098557	SAMN06279619	SRS1948312	SRX2527453	SRR5217282	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471905: sickle Mock treated 7 dpi rep 3; Medicago truncatula; RNA-Seq	GSE94260	GSM2471905	GSM2471905_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/002/SRR5217282				sickle Mock treated 7 dpi rep 3
SRP098557	SAMN06279618	SRS1948314	SRX2527454	SRR5217283	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471906: sickle R. solani inoculated treated 7 dpi rep 1; Medicago truncatula; RNA-Seq	GSE94260	GSM2471906	GSM2471906_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/003/SRR5217283				sickle R. solani inoculated treated 7 dpi rep 1
SRP098557	SAMN06279617	SRS1948315	SRX2527455	SRR5217284	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471907: sickle R. solani inoculated treated 7 dpi rep 2; Medicago truncatula; RNA-Seq	GSE94260	GSM2471907	GSM2471907_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/004/SRR5217284				sickle R. solani inoculated treated 7 dpi rep 2
SRP098557	SAMN06279616	SRS1948316	SRX2527456	SRR5217285	SRA533509	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	Illumina HiSeq 3000 sequencing; GSM2471908: sickle R. solani inoculated treated 7 dpi rep 3; Medicago truncatula; RNA-Seq	GSE94260	GSM2471908	GSM2471908_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/005/SRR5217285				sickle R. solani inoculated treated 7 dpi rep 3
SRP098561	SAMN06279668	SRS1948393	SRX2527533	SRR5217384	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471944: AM+K rep1; Medicago truncatula; RNA-Seq	GSE94266	GSM2471944	GSM2471944_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/004/SRR5217384				AM+K rep1
SRP098561	SAMN06279709	SRS1948394	SRX2527534	SRR5217385	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471945: AM+K rep2; Medicago truncatula; RNA-Seq	GSE94266	GSM2471945	GSM2471945_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/005/SRR5217385				AM+K rep2
SRP098561	SAMN06279708	SRS1948395	SRX2527535	SRR5217386	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471946: AM+K rep3; Medicago truncatula; RNA-Seq	GSE94266	GSM2471946	GSM2471946_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/006/SRR5217386				AM+K rep3
SRP098561	SAMN06279707	SRS1948396	SRX2527536	SRR5217387	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471947: AM-K rep1; Medicago truncatula; RNA-Seq	GSE94266	GSM2471947	GSM2471947_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/007/SRR5217387				AM-K rep1
SRP098561	SAMN06279706	SRS1948397	SRX2527537	SRR5217388	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471948: AM-K rep2; Medicago truncatula; RNA-Seq	GSE94266	GSM2471948	GSM2471948_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/008/SRR5217388				AM-K rep2
SRP098561	SAMN06279705	SRS1948398	SRX2527538	SRR5217389	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471949: AM-K rep3; Medicago truncatula; RNA-Seq	GSE94266	GSM2471949	GSM2471949_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/009/SRR5217389				AM-K rep3
SRP098561	SAMN06279704	SRS1948399	SRX2527539	SRR5217390	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471950: NM+K rep1; Medicago truncatula; RNA-Seq	GSE94266	GSM2471950	GSM2471950_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/000/SRR5217390				NM+K rep1
SRP098561	SAMN06279703	SRS1948400	SRX2527540	SRR5217391	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471951: NM+K rep2; Medicago truncatula; RNA-Seq	GSE94266	GSM2471951	GSM2471951_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/001/SRR5217391				NM+K rep2
SRP098561	SAMN06279702	SRS1948401	SRX2527541	SRR5217392	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471952: NM+K rep3; Medicago truncatula; RNA-Seq	GSE94266	GSM2471952	GSM2471952_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/002/SRR5217392				NM+K rep3
SRP098561	SAMN06279701	SRS1948402	SRX2527542	SRR5217393	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471953: NM+K rep4; Medicago truncatula; RNA-Seq	GSE94266	GSM2471953	GSM2471953_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/003/SRR5217393				NM+K rep4
SRP098561	SAMN06279700	SRS1948403	SRX2527543	SRR5217394	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471954: NM-K rep1; Medicago truncatula; RNA-Seq	GSE94266	GSM2471954	GSM2471954_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/004/SRR5217394				NM-K rep1
SRP098561	SAMN06279699	SRS1948404	SRX2527544	SRR5217395	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471955: NM-K rep2; Medicago truncatula; RNA-Seq	GSE94266	GSM2471955	GSM2471955_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/005/SRR5217395				NM-K rep2
SRP098561	SAMN06279698	SRS1948405	SRX2527545	SRR5217396	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471956: NM-K rep3; Medicago truncatula; RNA-Seq	GSE94266	GSM2471956	GSM2471956_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/006/SRR5217396				NM-K rep3
SRP098561	SAMN06279697	SRS1948406	SRX2527546	SRR5217397	SRA533513	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	Illumina HiSeq 2000 sequencing; GSM2471957: NM-K rep4; Medicago truncatula; RNA-Seq	GSE94266	GSM2471957	GSM2471957_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR521/007/SRR5217397				NM-K rep4
SRP014441	SAMN01090671	SRS350612	SRX160456	SRR522480	SRA056100	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM967939: RDR6-1; Medicago truncatula; RNA-Seq	GSE39421	GSM967939_1	GSM967939_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR522/SRR522480				RDR6-1
SRP014441	SAMN01090672	SRS350613	SRX160457	SRR522481	SRA056100	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM967940: RDR6-2; Medicago truncatula; RNA-Seq	GSE39421	GSM967940_1	GSM967940_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR522/SRR522481				RDR6-2
SRP014441	SAMN01090673	SRS350614	SRX160458	SRR522482	SRA056100	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM967941: WT-1; Medicago truncatula; RNA-Seq	GSE39421	GSM967941_1	GSM967941_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR522/SRR522482				WT-1
SRP014441	SAMN01090674	SRS350615	SRX160459	SRR522483	SRA056100	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM967942: WT-2; Medicago truncatula; RNA-Seq	GSE39421	GSM967942_1	GSM967942_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR522/SRR522483				WT-2
SRP099836	SAMN06335633	SRS1980886	SRX2564157	SRR5259281	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 27 dpi replicate 4	PRJNA374804	ram1-1_myc_t3_rep4	sample-0048.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/001/SRR5259281				ram1-1_myc_t3
SRP099836	SAMN06335633	SRS1980886	SRX2564158	SRR5259282	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 27 dpi replicate 3	PRJNA374804	ram1-1_myc_t3_rep3	sample-0047.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/002/SRR5259282				ram1-1_myc_t3
SRP099836	SAMN06335633	SRS1980886	SRX2564159	SRR5259283	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 27 dpi replicate 2	PRJNA374804	ram1-1_myc_t3_rep2	sample-0046.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/003/SRR5259283				ram1-1_myc_t3
SRP099836	SAMN06335633	SRS1980886	SRX2564160	SRR5259284	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 27 dpi replicate 1	PRJNA374804	ram1-1_myc_t3_rep1	sample-0045.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/004/SRR5259284				ram1-1_myc_t3
SRP099836	SAMN06335632	SRS1980887	SRX2564161	SRR5259285	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 13 dpi replicate 4	PRJNA374804	ram1-1_myc_t2_rep4	sample-0044.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/005/SRR5259285				ram1-1_myc_t2
SRP099836	SAMN06335632	SRS1980887	SRX2564162	SRR5259286	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 13 dpi replicate 3	PRJNA374804	ram1-1_myc_t2_rep3	sample-0043.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/006/SRR5259286				ram1-1_myc_t2
SRP099836	SAMN06335632	SRS1980887	SRX2564163	SRR5259287	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 13 dpi replicate 2	PRJNA374804	ram1-1_myc_t2_rep2	sample-0042.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/007/SRR5259287				ram1-1_myc_t2
SRP099836	SAMN06335632	SRS1980887	SRX2564164	SRR5259288	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 13 dpi replicate 1	PRJNA374804	ram1-1_myc_t2_rep1	sample-0041.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/008/SRR5259288				ram1-1_myc_t2
SRP099836	SAMN06335631	SRS1980888	SRX2564165	SRR5259289	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 8 dpi replicate 4	PRJNA374804	ram1-1_myc_t1_rep4	sample-0040.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/009/SRR5259289				ram1-1_myc_t1
SRP099836	SAMN06335631	SRS1980888	SRX2564166	SRR5259290	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 8 dpi replicate 3	PRJNA374804	ram1-1_myc_t1_rep3	sample-0039.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/000/SRR5259290				ram1-1_myc_t1
SRP099836	SAMN06335631	SRS1980888	SRX2564167	SRR5259291	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 8 dpi replicate 2	PRJNA374804	ram1-1_myc_t1_rep2	sample-0038.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/001/SRR5259291				ram1-1_myc_t1
SRP099836	SAMN06335631	SRS1980888	SRX2564168	SRR5259292	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mycorrhized 8 dpi replicate 1	PRJNA374804	ram1-1_myc_t1_rep1	sample-0037.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/002/SRR5259292				ram1-1_myc_t1
SRP099836	SAMN06335630	SRS1980889	SRX2564169	SRR5259293	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 27 dpi replicate 4	PRJNA374804	ram1-1_mock_t3_rep4	sample-0036.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/003/SRR5259293				ram1-1_mock_t3
SRP099836	SAMN06335630	SRS1980889	SRX2564170	SRR5259294	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 27 dpi replicate 3	PRJNA374804	ram1-1_mock_t3_rep3	sample-0035.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/004/SRR5259294				ram1-1_mock_t3
SRP099836	SAMN06335630	SRS1980889	SRX2564171	SRR5259295	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 27 dpi replicate 2	PRJNA374804	ram1-1_mock_t3_rep2	sample-0034.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/005/SRR5259295				ram1-1_mock_t3
SRP099836	SAMN06335630	SRS1980889	SRX2564172	SRR5259296	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 27 dpi replicate 1	PRJNA374804	ram1-1_mock_t3_rep1	sample-0033.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/006/SRR5259296				ram1-1_mock_t3
SRP099836	SAMN06335629	SRS1980890	SRX2564173	SRR5259297	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 13 dpi replicate 4	PRJNA374804	ram1-1_mock_t2_rep4	sample-0032.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/007/SRR5259297				ram1-1_mock_t2
SRP099836	SAMN06335629	SRS1980890	SRX2564174	SRR5259298	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 13 dpi replicate 3	PRJNA374804	ram1-1_mock_t2_rep3	sample-0031.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/008/SRR5259298				ram1-1_mock_t2
SRP099836	SAMN06335629	SRS1980890	SRX2564175	SRR5259299	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 13 dpi replicate 2	PRJNA374804	ram1-1_mock_t2_rep2	sample-0030.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/009/SRR5259299				ram1-1_mock_t2
SRP099836	SAMN06335629	SRS1980890	SRX2564176	SRR5259300	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 13 dpi replicate 1	PRJNA374804	ram1-1_mock_t2_rep1	sample-0029.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/000/SRR5259300				ram1-1_mock_t2
SRP099836	SAMN06335628	SRS1980891	SRX2564177	SRR5259301	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 8 dpi replicate 4	PRJNA374804	ram1-1_mock_t1_rep4	sample-0028.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/001/SRR5259301				ram1-1_mock_t1
SRP099836	SAMN06335628	SRS1980891	SRX2564178	SRR5259302	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 8 dpi replicate 3	PRJNA374804	ram1-1_mock_t1_rep3	sample-0027.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/002/SRR5259302				ram1-1_mock_t1
SRP099836	SAMN06335628	SRS1980891	SRX2564179	SRR5259303	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 8 dpi replicate 2	PRJNA374804	ram1-1_mock_t1_rep2	sample-0026.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/003/SRR5259303				ram1-1_mock_t1
SRP099836	SAMN06335628	SRS1980891	SRX2564180	SRR5259304	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; ram1-1 mock 8 dpi replicate 1	PRJNA374804	ram1-1_mock_t1_rep1	sample-0025.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/004/SRR5259304				ram1-1_mock_t1
SRP099836	SAMN06335627	SRS1980892	SRX2564181	SRR5259305	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 27 dpi replicate 4	PRJNA374804	A17_myc_t3_rep4	sample-0024.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/005/SRR5259305				A17_myc_t3
SRP099836	SAMN06335627	SRS1980892	SRX2564182	SRR5259306	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 27 dpi replicate 3	PRJNA374804	A17_myc_t3_rep3	sample-0023.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/006/SRR5259306				A17_myc_t3
SRP099836	SAMN06335627	SRS1980892	SRX2564183	SRR5259307	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 27 dpi replicate 2	PRJNA374804	A17_myc_t3_rep2	sample-0022.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/007/SRR5259307				A17_myc_t3
SRP099836	SAMN06335627	SRS1980892	SRX2564184	SRR5259308	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 27 dpi replicate 1	PRJNA374804	A17_myc_t3_rep1	sample-0021.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/008/SRR5259308				A17_myc_t3
SRP099836	SAMN06335626	SRS1980893	SRX2564185	SRR5259309	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 13 dpi replicate 4	PRJNA374804	A17_myc_t2_rep4	sample-0020.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/009/SRR5259309				A17_myc_t2
SRP099836	SAMN06335626	SRS1980893	SRX2564186	SRR5259310	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 13 dpi replicate 3	PRJNA374804	A17_myc_t2_rep3	sample-0019.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/000/SRR5259310				A17_myc_t2
SRP099836	SAMN06335626	SRS1980893	SRX2564187	SRR5259311	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 13 dpi replicate 2	PRJNA374804	A17_myc_t2_rep2	sample-0018.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/001/SRR5259311				A17_myc_t2
SRP099836	SAMN06335626	SRS1980893	SRX2564188	SRR5259312	SRA538133	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; A17 mycorrhized 13 dpi replicate 1	PRJNA374804	A17_myc_t2_rep1	sample-0017.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR525/002/SRR5259312				A17_myc_t2
